Fecha;Tmax;Tmin
25/9/02;22.5;13.5
26/9/02;25.3;14.0
27/9/02;25.3;14.0
28/9/02;26.0;14.5
29/9/02;27.0;16.7
30/9/02;25.8;18.3
1/10/02;24.0;16.6
2/10/02;19.2;15.6
3/10/02;22.8;17.4
4/10/02;25.5;17.0
5/10/02;27.5;14.9
6/10/02;27.5;14.8
7/10/02;26.6;14.2
8/10/02;24.6;15.5
9/10/02;25.0;15.2
10/10/02;19.6;12.2
11/10/02;26.0;12.4
12/10/02;29.8;14.5
13/10/02;29.0;14.0
14/10/02;28.4;14.6
15/10/02;29.7;14.6
16/10/02;28.2;17.0
17/10/02;23.5;13.0
18/10/02;22.3;11.0
19/10/02;23.2;12.3
20/10/02;22.0;13.2
21/10/02;27.2;15.2
22/10/02;25.0;17.7
23/10/02;24.6;14.6
24/10/02;23.4;12.5
25/10/02;28.0;14.0
26/10/02;27.4;13.7
27/10/02;26.6;12.0
28/10/02;22.4;12.4
29/10/02;24.6;10.0
30/10/02;22.3;12.2
31/10/02;24.0;13.0
1/11/02;24.6;10.3
2/11/02;26.0;10.6
3/11/02;29.0;17.0
4/11/02;23.2;15.0
5/11/02;22.0;10.4
6/11/02;23.7;7.8
7/11/02;20.5;14.2
8/11/02;19.4;13.8
9/11/02;23.2;14.5
10/11/02;29.0;14.2
11/11/02;24.7;15.0
12/11/02;25.0;13.8
13/11/02;24.0;13.0
14/11/02;17.0;11.6
15/11/02;13.6;8.0
16/11/02;17.4;6.4
17/11/02;18.6;7.2
18/11/02;18.2;6.0
19/11/02;21.4;11.8
20/11/02;17.5;8.4
21/11/02;21.5;8.0
22/11/02;20.2;11.0
23/11/02;19.2;9.2
24/11/02;14.6;8.4
25/11/02;18.5;7.2
26/11/02;18.5;7.0
27/11/02;22.5;8.0
28/11/02;22.0;12.2
29/11/02;18.3;9.2
30/11/02;17.4;6.0
1/12/02;18.6;10.5
2/12/02;19.2;11.8
3/12/02;16.8;9.4
4/12/02;20.8;11.0
5/12/02;17.0;8.6
6/12/02;17.8;6.4
7/12/02;16.4;5.2
8/12/02;14.2;9.2
9/12/02;16.6;5.6
10/12/02;16.6;8.4
11/12/02;17.8;5.6
12/12/02;18.4;6.2
13/12/02;16.2;4.5
14/12/02;19.4;10.4
15/12/02;18.4;7.6
16/12/02;17.4;4.6
17/12/02;22.0;6.8
18/12/02;20.7;14.2
19/12/02;14.2;12.2
20/12/02;14.8;11.2
21/12/02;18.2;9.2
22/12/02;19.4;6.8
23/12/02;23.5;6.2
24/12/02;20.2;14.0
25/12/02;21.0;13.8
26/12/02;19.0;12.4
27/12/02;17.0;9.0
28/12/02;18.6;10.4
29/12/02;21.4;7.4
30/12/02;17.8;9.0
31/12/02;20.2;10.8
1/1/03;17.6;11.8
2/1/03;20.4;11.7
3/1/03;21.4;13.0
4/1/03;18.8;10.4
5/1/03;15.2;7.6
6/1/03;15.2;9.2
7/1/03;14.2;7.6
8/1/03;16.6;8.6
9/1/03;14.0;6.9
10/1/03;11.6;6.2
11/1/03;12.0;-0.4
12/1/03;11.8;1.5
13/1/03;11.2;0.0
14/1/03;13.7;-1.8
15/1/03;14.5;-1.0
16/1/03;13.5;-0.4
17/1/03;16.0;1.5
18/1/03;15.5;3.5
19/1/03;17.2;9.0
20/1/03;16.0;7.7
21/1/03;18.0;11.5
22/1/03;17.2;10.4
23/1/03;17.0;9.0
24/1/03;18.5;3.8
25/1/03;19.2;1.6
26/1/03;19.5;2.6
27/1/03;23.0;7.4
28/1/03;25.6;8.0
29/1/03;16.6;4.6
30/1/03;15.4;5.0
31/1/03;10.8;4.4
1/2/03;15.2;3.8
2/2/03;19.2;5.2
3/2/03;21.6;5.8
4/2/03;20.2;10.4
5/2/03;17.0;7.2
6/2/03;15.6;5.6
7/2/03;15.0;5.4
8/2/03;12.4;5.0
9/2/03;19.0;2.6
10/2/03;16.5;6.2
11/2/03;19.0;3.3
12/2/03;14.2;8.5
13/2/03;13.4;7.4
14/2/03;13.0;4.8
15/2/03;6.8;4.0
16/2/03;16.0;4.4
17/2/03;13.5;2.2
18/2/03;8.5;0.7
19/2/03;7.0;2.0
20/2/03;16.5;5.5
21/2/03;15.0;3.4
22/2/03;17.8;6.5
23/2/03;14.0;10.4
24/2/03;13.0;10.0
25/2/03;14.3;9.4
26/2/03;17.6;9.8
27/2/03;16.5;8.2
28/2/03;19.2;5.5
1/3/03;23.4;7.4
2/3/03;21.6;12.8
3/3/03;25.0;12.8
4/3/03;23.6;10.6
5/3/03;18.5;7.2
6/3/03;21.3;8.8
7/3/03;19.2;7.2
8/3/03;17.0;10.4
9/3/03;20.0;6.6
10/3/03;18.2;6.5
11/3/03;18.4;5.4
12/3/03;19.4;5.4
13/3/03;16.3;7.8
14/3/03;17.8;10.6
15/3/03;15.8;12.0
16/3/03;15.0;7.0
17/3/03;14.2;5.0
18/3/03;17.0;4.2
19/3/03;16.5;2.8
20/3/03;21.6;3.2
21/3/03;19.2;5.0
22/3/03;19.2;8.0
23/3/03;17.0;8.8
24/3/03;18.4;6.5
25/3/03;17.5;5.4
26/3/03;17.6;7.0
27/3/03;16.6;12.0
28/3/03;22.5;11.4
29/3/03;20.5;9.2
30/3/03;16.5;12.5
31/3/03;17.0;11.8
1/4/03;21.8;9.0
2/4/03;23.0;9.8
3/4/03;18.6;8.6
4/4/03;18.6;5.8
5/4/03;19.6;7.0
6/4/03;25.5;5.6
7/4/03;18.8;10.4
8/4/03;17.4;9.6
9/4/03;20.6;7.0
10/4/03;22.0;10.0
11/4/03;23.2;13.0
12/4/03;21.6;12.6
13/4/03;18.4;10.6
14/4/03;20.0;13.0
15/4/03;14.4;10.8
16/4/03;18.5;10.8
17/4/03;22.0;8.5
18/4/03;23.2;10.0
19/4/03;18.0;12.6
20/4/03;20.8;10.8
21/4/03;22.0;10.6
22/4/03;18.4;9.4
23/4/03;22.2;12.8
24/4/03;23.5;11.0
25/4/03;25.5;12.6
26/4/03;26.4;12.5
27/4/03;23.4;12.6
28/4/03;23.4;12.5
29/4/03;24.6;13.4
30/4/03;27.5;16.8
1/5/03;21.7;12.6
2/5/03;25.0;14.2
3/5/03;21.6;14.4
4/5/03;25.0;12.0
5/5/03;22.8;12.8
6/5/03;16.2;11.0
7/5/03;16.5;11.0
8/5/03;18.5;12.8
9/5/03;25.7;11.4
10/5/03;25.5;13.5
11/5/03;25.2;14.2
12/5/03;25.0;15.2
13/5/03;25.4;14.8
14/5/03;21.6;15.2
15/5/03;22.4;16.5
16/5/03;20.0;14.6
17/5/03;24.5;12.4
18/5/03;25.5;14.0
19/5/03;30.8;17.0
20/5/03;24.5;18.0
21/5/03;25.0;16.2
22/5/03;27.7;14.4
23/5/03;31.5;16.0
24/5/03;26.6;16.4
25/5/03;22.8;13.5
26/5/03;24.0;12.2
27/5/03;24.5;13.2
28/5/03;26.6;14.4
29/5/03;27.4;15.2
30/5/03;28.5;14.8
31/5/03;28.5;16.4
1/6/03;29.0;17.4
2/6/03;29.0;17.5
3/6/03;26.5;19.5
4/6/03;25.5;19.8
5/6/03;27.2;19.0
6/6/03;26.8;16.5
7/6/03;28.4;17.8
8/6/03;28.2;18.4
9/6/03;29.3;19.0
10/6/03;29.0;18.3
11/6/03;29.8;18.7
12/6/03;31.5;18.5
13/6/03;32.0;19.8
14/6/03;34.6;20.6
15/6/03;36.0;24.6
16/6/03;36.0;21.6
17/6/03;31.8;21.6
18/6/03;29.4;22.5
19/6/03;30.5;21.8
20/6/03;33.4;21.0
21/6/03;34.4;20.0
22/6/03;33.0;19.8
23/6/03;31.0;21.0
24/6/03;31.5;24.2
25/6/03;31.5;23.4
26/6/03;30.5;24.0
27/6/03;30.5;22.0
28/6/03;30.7;23.8
29/6/03;35.0;22.2
30/6/03;36.0;23.0
1/7/03;34.0;24.5
2/7/03;35.6;21.2
3/7/03;28.5;21.0
4/7/03;28.6;21.6
5/7/03;29.2;23.2
6/7/03;29.8;21.0
7/7/03;30.6;21.6
8/7/03;32.2;21.0
9/7/03;31.6;20.2
10/7/03;31.0;21.4
11/7/03;34.0;21.2
12/7/03;32.2;22.2
13/7/03;31.8;21.0
14/7/03;31.4;21.4
15/7/03;31.0;22.6
16/7/03;36.2;23.1
17/7/03;30.2;20.5
18/7/03;31.6;21.6
19/7/03;32.7;20.7
20/7/03;30.2;24.2
21/7/03;33.1;22.7
22/7/03;31.6;24.0
23/7/03;31.5;24.2
24/7/03;30.6;24.0
25/7/03;32.0;24.2
26/7/03;31.8;24.6
27/7/03;39.0;23.8
28/7/03;31.0;26.0
29/7/03;32.0;23.7
30/7/03;31.2;24.0
31/7/03;35.2;22.6
1/8/03;32.2;24.2
2/8/03;32.5;22.2
3/8/03;33.0;21.5
4/8/03;34.2;21.4
5/8/03;33.6;21.2
6/8/03;34.6;21.8
7/8/03;34.4;21.5
8/8/03;34.4;22.0
9/8/03;34.4;22.6
10/8/03;34.5;22.4
11/8/03;36.0;22.2
12/8/03;34.6;21.8
13/8/03;36.4;20.6
14/8/03;36.4;19.8
15/8/03;32.5;21.0
16/8/03;31.6;23.4
17/8/03;30.0;20.0
18/8/03;32.0;22.2
19/8/03;32.0;23.0
20/8/03;33.5;23.2
21/8/03;31.6;23.4
22/8/03;32.0;21.0
23/8/03;32.4;20.2
24/8/03;33.2;23.2
25/8/03;33.5;22.0
26/8/03;33.0;23.4
27/8/03;32.8;23.0
28/8/03;34.6;21.3
29/8/03;32.4;22.6
30/8/03;32.6;20.8
31/8/03;30.0;20.2
1/9/03;28.7;22.2
2/9/03;27.6;22.8
3/9/03;25.0;21.2
4/9/03;24.4;21.0
5/9/03;29.5;21.0
6/9/03;26.7;18.4
7/9/03;32.4;18.5
8/9/03;33.6;18.6
9/9/03;28.6;19.2
10/9/03;29.4;16.4
11/9/03;29.2;16.6
12/9/03;28.7;18.4
13/9/03;30.5;17.7
14/9/03;26.0;18.2
15/9/03;26.0;16.4
16/9/03;27.3;14.8
17/9/03;29.2;14.7
18/9/03;27.6;13.4
19/9/03;26.8;16.4
20/9/03;26.8;16.9
21/9/03;27.8;19.0
22/9/03;29.5;19.2
23/9/03;26.2;18.9
24/9/03;27.0;18.0
25/9/03;28.0;18.2
26/9/03;27.7;19.4
27/9/03;24.4;20.3
28/9/03;29.2;17.8
29/9/03;25.5;20.0
30/9/03;25.2;20.0
1/10/03;28.0;19.0
2/10/03;29.6;17.0
3/10/03;28.0;18.0
4/10/03;28.2;18.2
5/10/03;27.3;14.0
6/10/03;20.5;15.2
7/10/03;24.6;16.6
8/10/03;28.4;13.4
9/10/03;26.4;15.5
10/10/03;25.2;16.2
11/10/03;26.6;16.4
12/10/03;26.0;19.2
13/10/03;24.6;18.2
14/10/03;21.6;15.7
15/10/03;23.4;16.8
16/10/03;19.0;15.0
17/10/03;21.0;13.6
18/10/03;22.4;14.7
19/10/03;23.4;15.4
20/10/03;24.0;17.0
21/10/03;19.6;16.2
22/10/03;24.0;15.0
23/10/03;19.6;10.6
24/10/03;19.4;6.2
25/10/03;13.6;11.8
26/10/03;19.2;11.5
27/10/03;17.6;11.4
28/10/03;22.3;12.2
29/10/03;22.5;14.4
30/10/03;20.4;13.5
31/10/03;18.5;13.4
1/11/03;20.2;12.0
2/11/03;23.4;9.0
3/11/03;19.2;9.8
4/11/03;20.5;10.0
5/11/03;18.2;10.8
6/11/03;20.7;12.2
7/11/03;20.7;8.0
8/11/03;21.5;10.4
9/11/03;23.3;14.8
10/11/03;21.5;14.4
11/11/03;19.8;12.6
12/11/03;23.0;11.9
13/11/03;21.2;11.2
14/11/03;20.8;9.7
15/11/03;18.0;11.0
16/11/03;19.5;11.0
17/11/03;15.6;12.6
18/11/03;18.4;12.2
19/11/03;19.0;11.0
20/11/03;18.2;10.8
21/11/03;20.2;10.4
22/11/03;18.4;14.2
23/11/03;20.0;12.8
24/11/03;19.8;8.8
25/11/03;18.4;8.0
26/11/03;18.7;6.0
27/11/03;18.0;9.6
28/11/03;15.8;8.0
29/11/03;20.4;8.0
30/11/03;20.0;13.2
1/12/03;16.5;6.8
2/12/03;15.0;3.8
3/12/03;16.2;2.2
4/12/03;11.8;1.2
5/12/03;17.0;8.2
6/12/03;16.8;9.6
7/12/03;18.8;9.6
8/12/03;14.2;7.4
9/12/03;13.3;9.2
10/12/03;15.0;5.2
11/12/03;18.7;2.6
12/12/03;21.0;6.5
13/12/03;21.0;7.8
14/12/03;25.0;8.7
15/12/03;18.0;7.8
16/12/03;17.4;5.2
17/12/03;15.6;9.4
18/12/03;15.6;8.0
19/12/03;20.0;8.4
20/12/03;17.9;7.6
21/12/03;21.5;6.7
22/12/03;15.8;6.7
23/12/03;14.6;3.8
24/12/03;19.2;3.0
25/12/03;17.0;3.5
26/12/03;15.7;2.2
27/12/03;17.8;2.6
28/12/03;16.0;9.3
29/12/03;13.5;7.5
30/12/03;20.0;9.4
31/12/03;18.6;8.8
1/1/04;16.8;3.4
2/1/04;17.6;9.0
3/1/04;16.6;5.4
4/1/04;17.0;3.8
5/1/04;17.3;2.6
6/1/04;17.2;2.0
7/1/04;17.8;3.7
8/1/04;18.4;5.5
9/1/04;22.5;13.6
10/1/04;24.0;12.2
11/1/04;22.0;8.2
12/1/04;22.0;8.4
13/1/04;22.4;12.6
14/1/04;19.8;12.2
15/1/04;17.5;7.4
16/1/04;19.8;6.8
17/1/04;18.9;8.6
18/1/04;14.2;6.0
19/1/04;14.8;3.2
20/1/04;17.5;4.4
21/1/04;19.5;4.2
22/1/04;19.5;3.6
23/1/04;23.6;5.2
24/1/04;23.2;9.8
25/1/04;21.2;6.7
26/1/04;18.4;11.0
27/1/04;21.5;14.5
28/1/04;16.7;5.4
29/1/04;18.5;1.6
30/1/04;15.8;3.4
31/1/04;20.0;8.5
1/2/04;20.6;9.6
2/2/04;18.5;7.2
3/2/04;17.5;7.0
4/2/04;16.8;9.4
5/2/04;17.0;9.6
6/2/04;16.4;6.8
7/2/04;15.4;6.2
8/2/04;14.8;8.8
9/2/04;16.5;9.6
10/2/04;17.2;4.4
11/2/04;20.8;1.4
12/2/04;18.6;4.6
13/2/04;16.5;2.6
14/2/04;17.0;3.5
15/2/04;18.5;4.2
16/2/04;17.2;3.0
17/2/04;15.0;4.8
18/2/04;13.2;0.7
19/2/04;14.8;6.4
20/2/04;11.0;5.0
21/2/04;13.4;7.6
22/2/04;17.0;4.6
23/2/04;18.5;7.2
24/2/04;10.2;5.8
25/2/04;14.0;7.0
26/2/04;13.6;4.8
27/2/04;13.4;2.2
28/2/04;14.2;4.0
29/2/04;14.5;6.0
1/3/04;12.0;0.5
2/3/04;11.0;-0.6
3/3/04;17.0;-1.8
4/3/04;24.0;2.4
5/3/04;21.5;14.0
6/3/04;22.4;12.5
7/3/04;19.5;5.0
8/3/04;20.0;4.2
9/3/04;17.0;6.2
10/3/04;18.5;9.0
11/3/04;21.6;6.8
12/3/04;18.0;8.8
13/3/04;16.2;10.0
14/3/04;16.0;9.0
15/3/04;16.0;8.0
16/3/04;14.2;9.5
17/3/04;15.5;11.0
18/3/04;18.0;12.0
19/3/04;19.0;11.2
20/3/04;22.4;8.8
21/3/04;21.2;9.0
22/3/04;20.0;9.6
23/3/04;20.0;8.0
24/3/04;14.0;7.5
25/3/04;13.5;8.0
26/3/04;10.5;6.5
27/3/04;8.6;5.2
28/3/04;11.4;4.4
29/3/04;14.5;9.2
30/3/04;14.4;8.5
31/3/04;20.2;10.5
1/4/04;21.0;6.3
2/4/04;20.0;11.0
3/4/04;21.5;8.2
4/4/04;22.5;8.0
5/4/04;22.0;9.4
6/4/04;22.8;10.5
7/4/04;19.2;9.3
8/4/04;14.2;9.8
9/4/04;14.6;8.4
10/4/04;13.5;6.8
11/4/04;15.8;7.6
12/4/04;18.4;7.2
13/4/04;20.2;6.2
14/4/04;18.2;6.4
15/4/04;16.4;7.2
16/4/04;16.0;11.5
17/4/04;22.0;9.6
18/4/04;19.5;11.2
19/4/04;20.9;11.2
20/4/04;25.8;12.5
21/4/04;23.6;12.0
22/4/04;21.0;13.0
23/4/04;24.5;11.0
24/4/04;24.0;11.0
25/4/04;25.4;12.0
26/4/04;22.2;11.0
27/4/04;21.8;10.5
28/4/04;18.5;12.0
29/4/04;23.5;11.8
30/4/04;21.7;13.0
1/5/04;19.3;12.0
2/5/04;18.6;12.2
3/5/04;14.0;11.4
4/5/04;23.6;11.4
5/5/04;22.0;14.8
6/5/04;22.6;10.4
7/5/04;19.9;11.8
8/5/04;21.5;9.2
9/5/04;25.6;9.5
10/5/04;19.6;15.2
11/5/04;15.8;11.6
12/5/04;22.4;11.5
13/5/04;23.6;13.4
14/5/04;19.2;13.0
15/5/04;23.0;11.0
16/5/04;24.0;10.6
17/5/04;24.6;11.8
18/5/04;24.4;12.8
19/5/04;25.6;11.4
20/5/04;25.2;12.8
21/5/04;24.2;11.7
22/5/04;22.8;14.2
23/5/04;23.4;12.4
24/5/04;24.0;14.5
25/5/04;21.5;14.4
26/5/04;23.2;14.4
27/5/04;24.8;14.2
28/5/04;27.4;16.6
29/5/04;26.8;19.8
30/5/04;26.0;17.8
31/5/04;26.0;17.6
1/6/04;29.0;17.5
2/6/04;29.4;19.0
3/6/04;26.6;17.6
4/6/04;27.5;17.4
5/6/04;28.2;17.6
6/6/04;26.2;19.4
7/6/04;26.0;19.4
8/6/04;25.8;18.6
9/6/04;27.5;19.5
10/6/04;29.0;17.0
11/6/04;28.6;15.7
12/6/04;29.5;18.0
13/6/04;27.5;18.6
14/6/04;26.0;15.4
15/6/04;25.4;14.5
16/6/04;28.2;15.6
17/6/04;31.0;18.8
18/6/04;33.0;19.6
19/6/04;32.5;21.4
20/6/04;26.0;20.6
21/6/04;27.2;20.4
22/6/04;28.4;19.8
23/6/04;37.0;18.4
24/6/04;28.6;22.6
25/6/04;27.8;22.4
26/6/04;30.2;20.8
27/6/04;32.4;20.0
28/6/04;32.5;21.0
29/6/04;31.2;24.0
30/6/04;31.4;21.0
1/7/04;29.5;22.2
2/7/04;28.0;23.4
3/7/04;28.8;22.4
4/7/04;29.0;20.0
5/7/04;29.5;20.2
6/7/04;29.0;20.0
7/7/04;33.2;21.2
8/7/04;31.4;19.0
9/7/04;27.2;17.8
10/7/04;28.5;19.2
11/7/04;27.0;20.4
12/7/04;25.6;19.6
13/7/04;27.0;17.0
14/7/04;28.0;18.8
15/7/04;29.3;20.4
16/7/04;29.0;19.0
17/7/04;29.8;20.2
18/7/04;29.0;19.4
19/7/04;28.8;23.2
20/7/04;29.2;21.2
21/7/04;30.4;23.6
22/7/04;31.0;22.2
23/7/04;30.2;22.2
24/7/04;31.8;24.0
25/7/04;33.4;25.2
26/7/04;31.4;22.8
27/7/04;30.6;19.9
28/7/04;30.4;20.8
29/7/04;30.0;23.4
30/7/04;30.8;21.3
31/7/04;32.5;21.0
1/8/04;33.0;21.3
2/8/04;32.6;22.4
3/8/04;38.4;22.0
4/8/04;34.4;23.2
5/8/04;30.6;21.6
6/8/04;30.6;22.2
7/8/04;30.4;22.6
8/8/04;32.4;22.8
9/8/04;36.8;23.6
10/8/04;33.7;24.6
11/8/04;33.2;22.2
12/8/04;37.0;22.0
13/8/04;31.0;22.2
14/8/04;31.0;21.2
15/8/04;31.8;22.4
16/8/04;31.2;22.0
17/8/04;37.5;21.2
18/8/04;34.5;21.2
19/8/04;36.5;22.5
20/8/04;34.7;22.4
21/8/04;29.2;20.2
22/8/04;29.7;22.8
23/8/04;28.9;22.5
24/8/04;32.6;23.3
25/8/04;30.4;25.1
26/8/04;30.0;23.8
27/8/04;30.6;24.2
28/8/04;30.7;21.6
29/8/04;30.1;23.0
30/8/04;30.0;23.3
31/8/04;30.0;22.6
1/9/04;29.8;22.2
2/9/04;29.4;21.0
3/9/04;27.6;18.2
4/9/04;28.0;19.0
5/9/04;30.5;23.8
6/9/04;29.0;23.6
7/9/04;27.3;22.2
8/9/04;27.5;23.6
9/9/04;28.5;22.2
10/9/04;29.7;22.0
11/9/04;30.5;21.8
12/9/04;28.6;21.4
13/9/04;30.0;23.4
14/9/04;33.0;19.2
15/9/04;27.6;18.6
16/9/04;26.4;17.8
17/9/04;27.5;18.8
18/9/04;28.2;17.8
19/9/04;28.5;18.4
20/9/04;29.8;19.8
21/9/04;28.6;20.0
22/9/04;28.3;19.4
23/9/04;30.0;19.0
24/9/04;32.4;18.0
25/9/04;25.8;17.0
26/9/04;27.3;15.8
27/9/04;26.5;15.0
28/9/04;27.0;15.6
29/9/04;27.5;16.8
30/9/04;27.0;16.6
1/10/04;27.5;16.7
2/10/04;28.0;17.2
3/10/04;27.6;15.6
4/10/04;27.2;16.0
5/10/04;28.6;18.2
6/10/04;26.6;17.8
7/10/04;27.3;20.6
8/10/04;27.8;19.0
9/10/04;29.4;18.5
10/10/04;24.5;16.8
11/10/04;27.0;16.4
12/10/04;25.0;14.5
13/10/04;25.9;12.8
14/10/04;26.4;12.7
15/10/04;25.0;13.4
16/10/04;26.5;12.4
17/10/04;26.2;14.3
18/10/04;24.0;15.6
19/10/04;27.4;17.5
20/10/04;32.9;18.4
21/10/04;28.0;17.0
22/10/04;27.7;16.1
23/10/04;27.0;16.0
24/10/04;27.6;15.0
25/10/04;23.7;16.0
26/10/04;24.5;13.4
27/10/04;18.8;12.4
28/10/04;22.4;12.6
29/10/04;20.0;11.8
30/10/04;21.5;10.5
31/10/04;21.8;9.6
1/11/04;20.0;9.0
2/11/04;22.3;8.6
3/11/04;22.2;8.4
4/11/04;20.6;10.8
5/11/04;21.2;14.0
6/11/04;22.0;13.8
7/11/04;18.5;9.8
8/11/04;19.9;7.6
9/11/04;22.2;8.0
10/11/04;19.6;11.2
11/11/04;17.5;6.2
12/11/04;16.2;6.5
13/11/04;21.7;11.5
14/11/04;21.0;5.8
15/11/04;16.4;4.6
16/11/04;19.0;2.8
17/11/04;17.5;3.8
18/11/04;18.6;3.6
19/11/04;21.5;5.4
20/11/04;22.0;7.8
21/11/04;19.0;6.8
22/11/04;18.0;10.4
23/11/04;18.2;7.2
24/11/04;18.5;7.6
25/11/04;18.4;10.0
26/11/04;19.5;12.0
27/11/04;18.0;9.4
28/11/04;19.0;9.7
29/11/04;13.8;5.2
30/11/04;16.2;4.0
1/12/04;13.7;8.6
2/12/04;17.6;7.8
3/12/04;11.6;7.8
4/12/04;13.5;10.7
5/12/04;13.4;10.6
6/12/04;14.0;8.8
7/12/04;11.7;8.4
8/12/04;14.4;10.2
9/12/04;12.7;10.4
10/12/04;18.3;10.2
11/12/04;17.4;7.8
12/12/04;14.6;9.2
13/12/04;16.7;9.6
14/12/04;14.5;8.2
15/12/04;16.6;10.6
16/12/04;19.0;7.2
17/12/04;20.0;9.4
18/12/04;23.2;10.0
19/12/04;17.6;10.2
20/12/04;19.0;6.4
21/12/04;14.2;2.8
22/12/04;12.5;4.6
23/12/04;15.4;1.8
24/12/04;18.0;3.2
25/12/04;15.5;3.2
26/12/04;12.2;4.8
27/12/04;14.0;3.0
28/12/04;11.6;2.4
29/12/04;16.2;7.6
30/12/04;14.5;3.8
31/12/04;18.9;2.5
1/1/05;17.4;4.0
2/1/05;19.0;3.8
3/1/05;15.8;3.0
4/1/05;17.2;4.0
5/1/05;16.0;2.2
6/1/05;17.5;1.6
7/1/05;17.5;1.8
8/1/05;15.8;-0.6
9/1/05;15.4;1.4
10/1/05;15.3;3.6
11/1/05;15.5;0.6
12/1/05;14.2;0.8
13/1/05;15.2;3.0
14/1/05;18.0;2.8
15/1/05;15.2;3.5
16/1/05;15.5;6.0
17/1/05;16.5;6.0
18/1/05;20.2;3.4
19/1/05;17.8;7.0
20/1/05;23.6;9.6
21/1/05;25.5;6.6
22/1/05;18.8;4.2
23/1/05;18.2;3.4
24/1/05;16.6;5.0
25/1/05;10.0;3.0
26/1/05;8.2;-0.5
27/1/05;8.5;-4.0
28/1/05;13.0;-4.4
29/1/05;15.6;5.0
30/1/05;13.6;0.8
31/1/05;14.4;-0.8
1/2/05;18.5;-1.0
2/2/05;15.7;2.2
3/2/05;15.3;2.0
4/2/05;13.6;5.6
5/2/05;15.0;3.4
6/2/05;13.0;5.6
7/2/05;12.6;3.8
8/2/05;13.0;7.0
9/2/05;14.6;6.6
10/2/05;18.0;5.4
11/2/05;20.4;3.5
12/2/05;22.6;5.6
13/2/05;25.3;8.0
14/2/05;16.0;8.8
15/2/05;14.4;6.0
16/2/05;12.0;3.0
17/2/05;13.2;0.5
18/2/05;14.5;0.2
19/2/05;18.8;-0.6
20/2/05;17.0;6.8
21/2/05;12.5;0.8
22/2/05;15.8;-0.8
23/2/05;8.8;5.4
24/2/05;7.0;4.8
25/2/05;6.4;4.0
26/2/05;14.0;0.2
27/2/05;12.0;3.0
28/2/05;8.2;2.8
1/3/05;9.4;2.8
2/3/05;13.4;5.6
3/3/05;16.3;7.8
4/3/05;11.4;4.2
5/3/05;19.3;0.2
6/3/05;15.6;2.8
7/3/05;14.5;2.6
8/3/05;13.8;-1.0
9/3/05;15.5;1.4
10/3/05;16.0;2.7
11/3/05;15.0;5.2
12/3/05;16.1;5.0
13/3/05;16.0;9.2
14/3/05;14.4;8.6
15/3/05;14.7;11.4
16/3/05;18.5;10.8
17/3/05;17.5;7.4
18/3/05;19.6;4.8
19/3/05;19.0;6.8
20/3/05;19.7;9.0
21/3/05;18.5;11.6
22/3/05;26.7;12.6
23/3/05;17.6;12.8
24/3/05;25.0;12.2
25/3/05;18.6;12.0
26/3/05;22.0;11.2
27/3/05;22.6;13.0
28/3/05;22.8;12.3
29/3/05;26.8;16.0
30/3/05;25.2;11.8
31/3/05;22.0;10.5
1/4/05;18.7;11.4
2/4/05;15.0;11.4
3/4/05;19.0;11.4
4/4/05;18.3;13.0
5/4/05;18.0;11.2
6/4/05;20.2;9.5
7/4/05;19.0;10.6
8/4/05;20.5;10.4
9/4/05;16.8;7.0
10/4/05;19.6;6.4
11/4/05;21.0;9.2
12/4/05;21.4;7.4
13/4/05;20.4;8.8
14/4/05;20.5;9.8
15/4/05;19.5;10.8
16/4/05;21.0;9.3
17/4/05;26.0;10.6
18/4/05;26.2;17.2
19/4/05;24.8;12.2
20/4/05;24.4;12.8
21/4/05;25.6;14.8
22/4/05;22.5;14.6
23/4/05;21.5;13.0
24/4/05;26.8;13.2
25/4/05;24.6;13.2
26/4/05;23.2;10.2
27/4/05;23.3;10.5
28/4/05;26.0;10.5
29/4/05;26.0;11.5
30/4/05;26.2;12.4
1/5/05;24.6;12.8
2/5/05;19.8;15.0
3/5/05;31.7;16.0
4/5/05;24.2;17.0
5/5/05;22.4;15.6
6/5/05;25.4;11.4
7/5/05;25.6;12.2
8/5/05;23.2;14.4
9/5/05;22.0;13.4
10/5/05;32.2;14.2
11/5/05;22.6;17.2
12/5/05;23.2;17.2
13/5/05;24.2;15.6
14/5/05;28.4;14.0
15/5/05;28.5;13.6
16/5/05;23.5;12.0
17/5/05;22.6;11.2
18/5/05;25.4;12.3
19/5/05;26.6;12.5
20/5/05;26.8;13.4
21/5/05;25.0;14.0
22/5/05;24.6;16.2
23/5/05;24.0;16.0
24/5/05;25.3;14.4
25/5/05;27.0;13.6
26/5/05;27.0;13.6
27/5/05;25.8;14.0
28/5/05;27.0;16.0
29/5/05;28.0;17.0
30/5/05;24.8;18.8
31/5/05;25.2;19.4
1/6/05;27.5;16.6
2/6/05;27.4;15.0
3/6/05;27.8;14.5
4/6/05;26.4;18.5
5/6/05;27.1;19.3
6/6/05;27.8;15.8
7/6/05;27.8;17.2
8/6/05;30.1;14.3
9/6/05;27.2;15.3
10/6/05;24.9;18.1
11/6/05;27.5;15.6
12/6/05;28.4;18.4
13/6/05;29.1;18.2
14/6/05;34.3;16.7
15/6/05;29.5;15.1
16/6/05;30.7;17.4
17/6/05;29.5;19.7
